Name,CAS,Conc,Effecti,AC10µM,pi,Endpoint(s)
"C.I. Pigment Red 52, calcium salt (1:1)",17852-99-2,9.82466155762546e-05,7.01282808512095e-06,140.09557112159,8.73404059719661e-05,Baseline
"C.I. Pigment Red 48, calcium salt (1:1)",7023-61-2,1.51743916523599e-06,1.00204712844078e-07,151.433911855741,1.34899051689578e-06,Baseline
Prohexadione-calcium,127277-53-6,2.40906084769172e-06,2.0779136072689e-10,115936.525910626,2.1416346121893e-06,Baseline
Glycerol phosphate calcium salt,58409-70-4,1.1473320517638e-06,2.7948117079438e-16,41052212873.6862,1.01996843960412e-06,Baseline
"Methylene, phenyl-",8/4/3101,2.72533419920432e-07,1.10152048150049e-08,247.415662711226,2.42279893278399e-07,Baseline
3-Hydroxybenzyl,155174-22-4,1.11032134041658e-07,1.59566942629733e-09,695.834188534289,9.87066231874959e-08,Baseline
4-Methylbenzyl radical,2348-52-9,4.37399315921681e-08,3.59112401068875e-09,121.800114565743,3.88844273162863e-08,Baseline
4-Hydroxybenzyl,88170-17-6,1.51407455511351e-07,2.17591285404181e-09,695.834188534289,1.34599940710222e-07,Baseline
3-Methylbenzyl radical,2348-47-2,2.35522708573213e-08,1.93368215960164e-09,121.800114565743,2.09377685549234e-08,Baseline
"Methyl, phenyl-",2154-56-5,2.59074979430534e-07,1.04712440833997e-08,247.415662711226,2.30315454104157e-07,Baseline
2-Methylbenzyl radical,2348-48-3,2.69168809797958e-08,2.20992246811616e-09,121.800114565743,2.39288783484839e-08,Baseline
2-OH-benzyl,155174-21-3,2.22064268083315e-07,3.19133885259466e-09,695.834188534289,1.97413246374992e-07,Baseline
"Ethyl, 2-phenyl-",17203-53-1,2.35522708573213e-08,2.10962461440073e-09,111.641998754417,2.09377685549234e-08,Baseline
1-Hexyl radical,2679-29-0,0,0,67.4296070840776,0,Baseline
Chlorisondamine chloride,69-27-2,1.68230506123724e-08,1.02341673239711e-13,1643812.34738741,1.49555489678024e-08,Baseline
"N,N,N,N',N',N'-Hexamethylhexane-1,6-diaminium dichloride",60-25-3,1.68230506123724e-08,5.46417465356313e-31,3.07879079256777e+23,1.49555489678024e-08,Baseline
Succinylcholine chloride,71-27-2,7.94047988903976e-07,2.41789106606643e-36,3.28405195770785e+30,7.05901911280274e-07,Baseline
Cyclohexylamine hydrochloride,4998-76-9,4.03753214696937e-08,2.65824718389074e-11,15188.7009283307,3.58933175227258e-08,Baseline
1-Benzylquinolinium chloride,15619-48-4,3.36461012247447e-09,3.04265858768373e-08,1.10581257328507,2.99110979356048e-09,NVS_GPCR_gMPeripheral_NonSelective|NVS_GPCR_gOpiateK|NVS_GPCR_hM2|NVS_GPCR_hM4|NVS_GPCR_hM5|NVS_GPCR_rAdra1A|NVS_GPCR_rmAdra2B|NVS_IC_rNaCh_site2|NVS_TR_gDAT|NVS_TR_hDAT
Tetramethylammonium chloride,75-57-0,3.70107113472192e-08,6.41904042218511e-20,5765770101603.49,3.29022077291653e-08,Baseline
Betaine hydrochloride,590-46-5,4.03753214696937e-08,3.40888507591198e-20,11844142753592.9,3.58933175227258e-08,Baseline
(3-Chloro-2-hydroxypropyl)trimethylammonium chloride,3327-22-8,1.34584404898979e-08,3.21060430655069e-21,41918714375478.3,1.19644391742419e-08,Baseline
Benzyltrimethylammonium chloride,56-93-9,2.01876607348468e-08,8.95979520517279e-17,2253138634.59645,1.79466587613629e-08,Baseline
Glycidyl trimethylammonium chloride,3033-77-0,3.8356555396209e-07,5.57382669721491e-18,688154789874.876,3.40986516465895e-07,Baseline
Chlormequat chloride,999-81-5,0,0,856740768427597,0,Baseline
Choline chloride,67-48-1,9.75736935517597e-08,2.58776576501983e-21,377057672184685,8.6742184013254e-08,Baseline
2-(Dimethylamino)ethyl acrylate methochloride,44992-01-0,8.54610971108516e-07,3.97981190945068e-20,214736522869111,7.59741887564362e-07,Baseline
Diallyldimethylammonium chloride,7398-69-8,1.00938303674234e-08,4.17081541782103e-18,24201095843.9795,8.97332938068145e-09,Baseline
N-(Chloromethylidene)-N-methylmethanaminium chloride,3724-43-4,7.06568125719639e-08,2.27986002719258e-20,30991732706928.8,6.28133056647701e-08,Baseline
"1,1-Dimethylpiperidinium chloride",24307-26-4,7.40214226944384e-08,5.11328263262543e-07,1.44763018226575,6.58044154583306e-08,NVS_LGIC_rNNR_BungSens
Pralidoxime chloride,51-15-0,6.3927592327015e-08,2.40017617415481e-19,2663454167047.81,5.68310860776492e-08,Baseline
Cyperquat chloride,39794-99-5,6.19088262535303e-06,3.56916581769067e-13,173454609.328257,5.50364202015129e-06,Baseline
1-Allyl-3-methylimidazolium chloride,65039-10-3,4.03753214696937e-08,3.00644041797826e-19,1342960972326.36,3.58933175227258e-08,Baseline
1-Benzyl-3-methylimidazolium chloride,36443-80-8,1.00938303674234e-08,1.10107324067138e-08,9.16726516872641,8.97332938068145e-09,TOX21_RT_HEK293_GLO_40hr_viability
1-(2-Hydroxyethyl)-3-methylimidazolium chloride,61755-34-8,1.68230506123724e-08,5.03483816384173e-21,33413289692584.4,1.49555489678024e-08,Baseline
"N,N,N-Trimethyl-3-[(2-methylacryloyl)amino]propan-1-aminium chloride",51410-72-1,4.71045417146426e-08,9.78617942250224e-22,481337401257236,4.18755371098467e-08,Baseline
(2-(Methacryloyloxy)ethyl)trimethylammonium chloride,5039-78-1,3.36461012247447e-09,1.78265161120508e-20,1887418776235.24,2.99110979356048e-09,Baseline
Acetylcholine chloride,60-31-1,3.36461012247447e-09,1.69451513656756e-23,1985588709045040,2.99110979356048e-09,Baseline
Pranolium chloride,42879-47-0,1.00938303674234e-08,3.81833058154685e-16,264351924.272997,8.97332938068145e-09,Baseline
Methacholine chloride,62-51-1,6.72922024494895e-09,3.93841123346489e-21,17086129015097.3,5.98221958712096e-09,Baseline
Bethanechol chloride,590-63-6,3.02814911022703e-08,1.53750128370522e-07,1.96952623215344,2.69199881420443e-08,TOX21_RT_HEPG2_FLO_08hr_viability|TOX21_RT_HEPG2_FLO_16hr_ctrl_viability
Edrophonium chloride,116-38-1,4.71045417146426e-08,3.62033611007158e-18,130110962856.737,4.18755371098467e-08,Baseline
"N,N-Diethyl-N-methylethanaminium chloride",10052-47-8,1.68230506123724e-08,1.53349524639097e-19,1097039632301.76,1.49555489678024e-08,Baseline
Tetraethylammonium chloride,56-34-8,3.02814911022703e-08,6.11089385623161e-19,495532925537.408,2.69199881420443e-08,Baseline
Benzyltriethylammonium chloride,56-37-1,5.01326908248696e-07,7.19437065327821e-16,6968321934.04242,4.45675359240512e-07,Baseline
1-Methyl-1-propylpyrrolidinium chloride,528818-82-8,2.48981149063111e-07,1.58728976863891e-17,156859291846.007,2.21342124723476e-07,Baseline
"N,N-Dibutyl-N-methylbutan-1-aminium chloride",56375-79-2,3.36461012247447e-09,3.0656804791865e-16,109750841.463012,2.99110979356048e-09,Baseline
1-Butyl-1-methylpyrrolidinium chloride,479500-35-1,1.00938303674234e-08,3.71231872051787e-18,27190096345.0017,8.97332938068145e-09,Baseline
1-Butyl-4-methylpyridinium chloride,112400-86-9,3.09544131267651e-07,2.69288569517278e-17,114948856471.158,2.75182101007564e-07,Baseline
1-Butyl-3-methylpyridinium chloride,125652-55-3,1.48513890806023e-05,1.2919997237492e-15,114948856471.158,1.3202758628776e-05,Baseline
N-Butylpyridinium chloride,1124-64-7,1.00938303674234e-08,2.17421664395487e-19,464251361311.579,8.97332938068145e-09,Baseline
1-Butyl-2-methylpyridinium chloride,112400-85-8,2.89356470532805e-07,2.51726271505282e-17,114948856471.158,2.57235442246201e-07,Baseline
Benzyldimethyloctylammonium chloride,959-55-7,3.24011954794292e-06,3.54396927298861e-11,914262.878247401,2.88043873119874e-06,Baseline
Dodecyltrimethylammonium chloride,112-00-5,0,0,1.03343371913131,0,NVS_ENZ_rMAOBC|NVS_GPCR_gMPeripheral_NonSelective|NVS_GPCR_hDRD1|NVS_GPCR_hDRD2s|NVS_GPCR_hM1|NVS_GPCR_hM2|NVS_GPCR_hM3|NVS_GPCR_hM4|NVS_GPCR_hM5|NVS_IC_hKhERGCh|NVS_IC_rCaBTZCHL|NVS_IC_rNaCh_site2|NVS_TR_hNET|NVS_TR_rSERT
Benzyldimethyldodecylammonium chloride,139-07-1,0,0,3.9465227750746,0,ATG_XTT_Cytotoxicity_up|TOX21_ARE_BLA_agonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability|TOX21_CASP3_CHO_viability|TOX21_ERb_BLA_Antagonist_viability|TOX21_ESRE_BLA_viability|TOX21_HSE_BLA_agonist_viability|TOX21_PPARd_BLA_Agonist_viability|TOX21_PPARd_BLA_antagonist_viability|TOX21_PPARg_BLA_antagonist_viability|TOX21_PR_BLA_Agonist_viability|TOX21_RT_HEK293_FLO_32hr_viability|TOX21_RT_HEK293_FLO_40hr_viability|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability|TOX21_RT_HEPG2_FLO_40hr_ctrl_viability|TOX21_RT_HEPG2_GLO_16hr_ctrl_viability|TOX21_RT_HEPG2_GLO_32hr_ctrl_viability|TOX21_RT_HEPG2_GLO_40hr_viability|TOX21_VDR_BLA_antagonist_viability
"Myristyltrimethylammonium chlorideN,N,N-Trimethyltetradecan-1-aminium chloride",4/3/4574,0,0,3877.91956443877,0,Baseline
1-Hexyl-3-methylimidazolium chloride,171058-17-6,0,0,2029346659.3796,0,Baseline
1-Butyl-3-methylimidazolium chloride,79917-90-1,3.36461012247447e-09,4.00738457287856e-20,839602504148.392,2.99110979356048e-09,Baseline
"1-Butyl-2,3-dimethylimidazolium chloride",98892-75-2,9.48820054537801e-07,5.01065552179509e-17,189360463997.31,8.43492961784056e-07,Baseline
1-Ethyl-3-methylimidazolium chloride,65039-09-0,1.68230506123724e-08,2.19221150673748e-20,7674008899537.68,1.49555489678024e-08,Baseline
Chloroallyl methenamine chloride,51229-78-8,9.13155187239572e-06,5.32712127895418e-09,17141.6256439884,8.11787197972315e-06,Baseline
Methylene blue,61-73-4,6.72922024494895e-09,2.12526198467564e-07,0.316630151645797,5.98221958712096e-09,TOX21_MMP_rhodamine
Carpronium chloride,13254-33-6,9.28632393802954e-07,2.38970191211095e-19,38859758578953.6,8.25546303022693e-07,Baseline
Tetramethylolphosphonium chloride,124-64-1,2.01876607348468e-06,7.22315554396088e-21,2794853386720340,1.79466587613629e-06,Baseline
Iron(III) citrate,3522-50-7,1.50734533486856e-06,6.26666002407833e-14,240534084.995341,1.3400171875151e-06,Baseline
Gadoteridol,120066-54-8,5.7198372082066e-08,6.23978744380419e-15,91667180.3281717,5.08488664905282e-08,Baseline
4-O-alpha-D-Glucopyranosyl-D-glucitol,585-88-6,5.27570867203997e-06,2.97296249712754e-21,17745628063379000,4.69006015630284e-06,Baseline
Tylosin,1401-69-0,0,0,2282.77960554577,0,Baseline
Colchicine,64-86-8,1.26172879592793e-06,0.00378518638534048,0.00333333333548497,1.12166617258518e-06,CCTE_Mundy_HCI_Cortical_NOG_BPCount_loss|CCTE_Mundy_HCI_Cortical_NOG_NeuriteCount_loss|CCTE_Mundy_HCI_Cortical_NOG_NeuriteLength_loss|CCTE_Mundy_HCI_Cortical_Synap&Neur_Matur_BPCount_loss|CCTE_Mundy_HCI_Cortical_Synap&Neur_Matur_CellBodySpotCount_loss|CCTE_Mundy_HCI_Cortical_Synap&Neur_Matur_NeuriteLength_loss|CCTE_Mundy_HCI_Cortical_Synap&Neur_Matur_NeuriteSpotCountPerNeuron_loss|CCTE_Mundy_HCI_Cortical_Synap&Neur_Matur_NeuronCount_loss|CCTE_Mundy_HCI_Cortical_Synap&Neur_Matur_SynapseCount_loss|CCTE_Mundy_HCI_hN2_NOG_NeuriteCount_loss|CCTE_Mundy_HCI_hN2_NOG_NeuronCount_loss|CCTE_Mundy_HCI_hNP1_Casp3_7_gain|MFR|BR|ISI|%SiB|BD|IBI|#AE|#ABE|#NS|NSP|NSD|%SiNS|NS-ISI|NSDsd|#SiNS|r|MI|CNS neurite outgrowth|SH-S5Y5 neurite outgrowth
Neomycin B,119-04-0,2.18026735936346e-06,9.17614387222356e-25,23760169737128800000,1.93823914622719e-06,Baseline
alpha-Lactose,14641-93-1,4.73064183219911e-06,9.64360441537298e-16,49054706398.553,4.20550036974604e-06,Baseline
Streptomycin A,57-92-1,7.50644518324055e-06,5.08949088483988e-18,14748911734177.7,6.67316594943343e-06,Baseline
L-Ascorbic acid,50-81-7,0.000175969109405415,7.03071913615018e-13,2502860745.78952,0.000156435042203213,Baseline
Dexamethasone,2/2/1950,3.36461012247447e-09,4.29772171700514e-11,782.882267402622,2.99110979356048e-09,Baseline
Betamethasone,378-44-9,1.68230506123724e-08,6.82821158948324e-06,0.0246375648907587,1.49555489678024e-08,TOX21_HRE_BLA_Agonist_viability|TOX21_RT_HEPG2_GLO_00hr_ctrl_viability
Natamycin,7681-93-8,1.51407455511351e-07,4.47745135122909e-13,3381554.45217264,1.34599940710222e-07,Baseline
Clavulanic acid,58001-44-8,3.52947601847572e-06,8.7325190185377e-15,4041761616.53152,3.13767417344495e-06,Baseline
Estrone,53-16-7,1.95147387103519e-07,1.34662365597119e-06,1.44916054487977,1.73484368026508e-07,BSK_hDFCGF_Proliferation_down|TOX21_RT_HEK293_GLO_16hr_viability|TOX21_RT_HEK293_GLO_24hr_viability|TOX21_RT_HEK293_GLO_32hr_viability|TOX21_RT_HEK293_GLO_40hr_viability
Glycoluril,496-46-8,1.36334002162666e-05,3.56906016281432e-12,38198852.3430107,1.21199768835071e-05,Baseline
beta-Cyclodextrin,7585-39-9,0,0,9.66211917386785e+22,0,Baseline
Lactose,63-42-3,2.01203685323973e-06,4.63519856515357e-18,4340778124082.53,1.78868365654917e-06,Baseline
Heptachlor epoxide B,1024-57-3,4.1384704506436e-07,7.28889120691697e-06,0.56777777760166,3.67906504607939e-07,BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX|MFR|BR|ISI|%SiB|BD|IBI|#AE|#ABE|#NS|NSP|NSD|%SiNS|NS-ISI|NSDsd|#SiNS|r|MI
Heptachlor epoxide A,28044-83-9,5.24879179106018e-07,4.05909619375402e-07,12.9309371853193,4.66613127795435e-07,Baseline
Strychnine,57-24-9,3.36461012247447e-09,8.27687552773258e-12,4065.07275746866,2.99110979356048e-09,Baseline
trans-Chlordane,5103-74-2,4.67680807023952e-07,4.88554802490335e-07,9.5727399391024,4.15764261304907e-07,Baseline
"alpha,beta-Thujone",76231-76-0,0,0,744.137104149766,0,Baseline
Hexahydro-4-methylphthalic anhydride,19438-60-9,3.66742503349717e-07,5.29684460372614e-10,6923.79200801412,3.26030967498092e-07,Baseline
Sparteine,90-39-1,2.35522708573213e-08,3.27277399843368e-10,719.642446089867,2.09377685549234e-08,Baseline
Penicillin G,61-33-6,1.00938303674234e-08,2.65752253101829e-11,3798.21064529442,8.97332938068145e-09,Baseline
Alphate,2157-98-4,1.68230506123724e-07,1.11599235107413e-11,150745.214303489,1.49555489678024e-07,Baseline
2-Nitroadamantane,54564-31-7,0,0,236.409805806405,0,Baseline
2-Aminoadamantane,13074-39-0,2.01876607348468e-08,8.12903673872874e-11,2483.40134061245,1.79466587613629e-08,Baseline
1-Adamantanecarboxamide,5511-18-2,3.36461012247447e-09,5.51945580869897e-11,609.590916041335,2.99110979356048e-09,Baseline
1-Nitrosoadamantane,22734-10-7,0,0,136.524325737826,0,Baseline
"Piperazine, 1-(1-adamantyl)-",19984-46-4,3.36461012247447e-09,3.75391339377791e-11,896.294018943351,2.99110979356048e-09,Baseline
4-(1-Adamantyl)-3-thiosemicarbazide,52662-65-4,0,0,571.101344587094,0,Baseline
1-Adamantanesulfamoyl azide,33713-04-1,7.06568125719639e-08,1.08522276364328e-09,651.081187559655,6.28133056647701e-08,Baseline
"Tricyclo(3.3.1.13,7)dec-1-ylmethylamine",17768-41-1,3.36461012247447e-09,4.08284661830803e-11,824.084379605913,2.99110979356048e-09,Baseline
3-(1-aminoethyl)adamantan-1-ol,90812-24-1,1.68230506123724e-08,6.94048978867231e-12,24238.9962734756,1.49555489678024e-08,Baseline
"1,4-Epoxycyclohexane",279-49-2,1.92119237993292e-06,2.71384345016448e-09,7079.23067491782,1.70792369212304e-06,Baseline
Bicyclo(2.2.1)heptane-1-carboxylic acid,18720-30-4,1.24793389442578e-05,1.34459644118483e-08,9281.10365461125,1.10940262243158e-05,Baseline
"(3,3-Dimethyl-2-oxabicyclo[2.2.2]octan-1-yl)methanol",135521-14-1,4.03753214696937e-08,3.64220937393741e-10,1108.5392772477,3.58933175227258e-08,Baseline
"Bicyclo[2.2.1]heptane-1-methanesulfonic acid, 7,7-dimethyl-2-oxo-",8/2/5872,1.21125964409081e-07,1.81604406361634e-13,6669770.12484375,1.07679952568177e-07,Baseline
norbornyl amine,21245-51-2,1.04302913796709e-07,4.30310366897683e-11,24238.9962734756,9.27244036003749e-08,Baseline
1-Azabicyclo[3.3.1]nonane,280-77-3,1.15069666188627e-05,6.68491832207923e-08,1721.33241790808,1.02295954939768e-05,Baseline
1-Azabicyclo[3.2.1]octane,279-92-5,1.61030240461628e-05,7.91137066301304e-09,20354.2783318788,1.43154514719805e-05,Baseline
1-Azabicyclo[2.2.2]octan-2-amine,195311-06-9,1.252307887585e-05,5.61616444620013e-10,222982.766901048,1.11329106516321e-05,Baseline
"1,2-Diazabicyclo(2.2.2)octane",329-94-2,3.45545459578128e-05,5.15594766101144e-10,670188.066863237,3.07186975798661e-05,Baseline
"3,7-Diazabicyclo(3.3.1)nonane",280-74-0,4.74410027268901e-07,7.01204894426023e-12,676564.055727582,4.21746480892028e-07,Baseline
3-Thia-7-azabicyclo[3.3.1]nonane,329-95-3,3.46554842614871e-07,7.08777035929387e-11,48894.7616877075,3.0808430873673e-07,Baseline
Sar chelate,64189-50-0,1.06321679870193e-06,7.37082657798208e-14,144246617.045359,9.45190694765112e-07,Baseline
"7-oxabicyclo[2.2.1]hepta-2,5-diene",6569-83-1,2.72533419920432e-07,8.27925528744389e-11,32917.6248899765,2.42279893278399e-07,Baseline
Disperse Blue 77,20241-76-3,5.58525280330762e-07,1.15520208111954e-07,48.3487079411663,4.9652422573104e-07,Baseline
Perfluorooctanesulfonamido ammonium iodide,1652-63-7,9.15173953313056e-07,2.78268752554948e-09,3288.81322430316,8.13581863848451e-07,Baseline
Dimethyl(2-phenoxyethyl)-2-thenylammonium iodide,109732-56-1,2.64121894614246e-06,1.52810659460165e-12,17284258.5423891,2.34802118794498e-06,Baseline
Stilonium iodide,77257-42-2,2.01876607348468e-08,5.91336990767281e-08,3.41390121877081,1.79466587613629e-08,TOX21_AR_BLA_Antagonist_viability|TOX21_AR_LUC_MDAKB2_Agonist_3uM_Nilutamide_viability
1-Ethyl-1-methylpyrrolidinium iodide,4186-68-9,2.69168809797958e-08,1.03545381724763e-18,259952501322.989,2.39288783484839e-08,Baseline
1-Ethylpyridinium iodide,872-90-2,3.36461012247447e-08,3.05514734327686e-20,11012922600537.1,2.99110979356048e-08,Baseline
1-Methyl-1-propylpyrrolidinium iodide,56511-19-4,1.41313625143928e-07,9.00894193011273e-18,156859291846.007,1.2562661132954e-07,Baseline
1-Methyl-1-propylpiperidinium iodide,17874-63-4,5.7198372082066e-08,1.95013416791563e-16,2933048044.75077,5.08488664905282e-08,Baseline
1-Butyl-1-methylpyrrolidinium iodide,56511-17-2,2.42251928818162e-07,8.90956492924288e-17,27190096345.0017,2.15359905136355e-07,Baseline
1-Butyl-4-methylpyridinium iodide,32353-64-3,5.29926094289729e-06,4.61010322814906e-16,114948856471.158,4.71099792485776e-06,Baseline
1-Butyl-3-methylpyridinium iodide,258273-67-5,1.08306799842453e-05,9.42217288343607e-16,114948856471.158,9.62838242547119e-06,Baseline
1-Butylpyridinium iodide,874-81-7,5.72993103857403e-06,1.23423031488505e-16,464251361311.579,5.0938599784335e-06,Baseline
1-Butyl-2-methylpyridinium iodide,13311-31-4,1.68230506123724e-07,1.46352483433303e-17,114948856471.158,1.49555489678024e-07,Baseline
1-Hexylpyridinium iodide,7324-00-7,6.72922024494895e-09,2.41914080475032e-17,2781657120.46822,5.98221958712096e-09,Baseline
1-Hexyl-3-methylimidazolium iodide,178631-05-5,0,0,2029346659.3796,0,Baseline
1-Butyl-3-methylimidazolium iodide,65039-05-6,4.31679478713475e-06,5.14147440700319e-17,839602504148.392,3.8375938651381e-06,Baseline
"1-Butyl-2,3-dimethylimidazolium iodide",108203-70-9,1.05648757845698e-06,3.05219242875721e-06,3.46140554082681,9.39208475177991e-07,TOX21_RT_HEPG2_GLO_40hr_viability
1-Methyl-3-propylimidazolium iodide,119171-18-5,1.68230506123724e-08,4.45747836226672e-20,3774118289565.29,1.49555489678024e-08,Baseline
1-Ethyl-3-methylimidazolium iodide,35935-34-3,1.68230506123724e-08,2.19221150673748e-20,7674008899537.68,1.49555489678024e-08,Baseline
"Phosphonic acid, (1-hydroxyethylidene)bis-, tetrapotassium salt",14860-53-8,6.72922024494895e-09,7.0904038108705e-24,9490602262500460,5.98221958712096e-09,Baseline
Tripotassium citrate,866-84-2,6.57781278943759e-05,2.73466972032883e-12,240534084.995341,5.84761964641074e-05,Baseline
"Dipotassium 2,3-dihydroxypropyl phosphate",927-19-5,3.36461012247447e-09,4.88932166422361e-20,688154789874.876,2.99110979356048e-09,Baseline
Potassium benzoate,582-25-2,2.01876607348468e-06,3.8719257567316e-09,5213.85532761037,1.79466587613629e-06,Baseline
Potassium anilinoacetate,19525-59-8,6.05629822045405e-08,3.46221378449694e-12,174925.599556355,5.38399762840887e-08,Baseline
"Formic acid, potassium salt",590-29-4,4.37399315921681e-08,7.6457424688903e-14,5720821.98297173,3.88844273162863e-08,Baseline
"Potassium (E,E)-hexa-2,4-dienoate",24634-61-5,4.21249187333804e-06,2.64290159645077e-09,15938.8903430802,3.74486946153772e-06,Baseline
Potassium acetate,127-08-2,4.64316196901477e-07,4.4332242825893e-12,1047355.5302063,4.12773151511346e-07,Baseline
Potassium 4-acetoacetylaminobenzenesulphonate,70321-85-6,1.11705056066152e-06,1.08982539357667e-12,10249812.1923504,9.9304845146208e-07,Baseline
Proxan-potassium,140-92-1,1.21125964409081e-07,4.97449829010243e-10,2434.93830624247,1.07679952568177e-07,Baseline
"Potassium 2,4-hexadienoate",590-00-1,7.23391176332012e-07,4.53852909933639e-10,15938.8903430802,6.43088605615504e-07,Baseline
Penicillin G potassium,113-98-4,1.34584404898979e-08,3.54336337469105e-11,3798.21064529442,1.19644391742419e-08,Baseline
Acesulfame potassium,55589-62-3,8.18273181785792e-06,7.7452885739797e-10,105647.862435337,7.27437901793909e-06,Baseline
Clofencet-potassium,82697-71-0,3.36461012247447e-09,1.7110431908763e-11,1966.40864498068,2.99110979356048e-09,Baseline
